,star rating,title,content rating,genre,duration,actors list,mean rating,duration bool,duration_bool
377,8.0,The Fault in Our Stars,PG-13,Drama,126,"S, h, a, i, l, e, n, e,  , W, o, o, d, l, e, y, ,,  , A, n, s, e, l,  , E, l, g, o, r, t, ,,  , N, a, t,  , W, o, l, f, f",7.902517985611511,0,0
794,7.6,Hugo,PG,Adventure,126,"A, s, a,  , B, u, t, t, e, r, f, i, e, l, d, ,,  , C, h, l, o, ë,  , G, r, a, c, e,  , M, o, r, e, t, z, ,,  , C, h, r, i, s, t, o, p, h, e, r,  , L, e, e",7.933333333333334,0,0
487,7.8,Kaze tachinu,PG-13,Animation,126,"H, i, d, e, a, k, i,  , A, n, n, o, ,,  , H, i, d, e, t, o, s, h, i,  , N, i, s, h, i, j, i, m, a, ,,  , M, i, o, r, i,  , T, a, k, i, m, o, t, o",7.914516129032258,0,0
801,7.6,Batman,PG-13,Action,126,"M, i, c, h, a, e, l,  , K, e, a, t, o, n, ,,  , J, a, c, k,  , N, i, c, h, o, l, s, o, n, ,,  , K, i, m,  , B, a, s, i, n, g, e, r",7.884558823529411,0,0
782,7.6,The Great Debaters,PG-13,Biography,126,"D, e, n, z, e, l,  , W, a, s, h, i, n, g, t, o, n, ,,  , F, o, r, e, s, t,  , W, h, i, t, a, k, e, r, ,,  , K, i, m, b, e, r, l, y,  , E, l, i, s, e",7.862337662337662,0,0
978,7.4,Wall Street,R,Crime,126,"C, h, a, r, l, i, e,  , S, h, e, e, n, ,,  , M, i, c, h, a, e, l,  , D, o, u, g, l, a, s, ,,  , T, a, m, a, r, a,  , T, u, n, i, e",7.916935483870968,0,0
154,8.2,Cool Hand Luke,PG,Crime,126,"P, a, u, l,  , N, e, w, m, a, n, ,,  , G, e, o, r, g, e,  , K, e, n, n, e, d, y, ,,  , S, t, r, o, t, h, e, r,  , M, a, r, t, i, n",7.916935483870968,0,0
100,8.3,The Treasure of the Sierra Madre,NOT RATED,Action,126,"H, u, m, p, h, r, e, y,  , B, o, g, a, r, t, ,,  , W, a, l, t, e, r,  , H, u, s, t, o, n, ,,  , T, i, m,  , H, o, l, t",7.884558823529411,0,0
139,8.3,Good Will Hunting,R,Drama,126,"R, o, b, i, n,  , W, i, l, l, i, a, m, s, ,,  , M, a, t, t,  , D, a, m, o, n, ,,  , B, e, n,  , A, f, f, l, e, c, k",7.902517985611511,0,0
323,8.0,Her,R,Drama,126,"J, o, a, q, u, i, n,  , P, h, o, e, n, i, x, ,,  , A, m, y,  , A, d, a, m, s, ,,  , S, c, a, r, l, e, t, t,  , J, o, h, a, n, s, s, o, n",7.902517985611511,0,0
292,8.1,The Manchurian Candidate,APPROVED,Mystery,126,"F, r, a, n, k,  , S, i, n, a, t, r, a, ,,  , L, a, u, r, e, n, c, e,  , H, a, r, v, e, y, ,,  , J, a, n, e, t,  , L, e, i, g, h",7.975,0,0
817,7.6,Saving Mr. Banks,PG-13,Biography,125,"E, m, m, a,  , T, h, o, m, p, s, o, n, ,,  , T, o, m,  , H, a, n, k, s, ,,  , A, n, n, i, e,  , R, o, s, e,  , B, u, c, k, l, e, y",7.862337662337662,0,0
52,8.5,The Great Dictator,APPROVED,Comedy,125,"C, h, a, r, l, e, s,  , C, h, a, p, l, i, n, ,,  , P, a, u, l, e, t, t, e,  , G, o, d, d, a, r, d, ,,  , J, a, c, k,  , O, a, k, i, e",7.822435897435897,0,0
310,8.0,Big Fish,PG-13,Adventure,125,"E, w, a, n,  , M, c, G, r, e, g, o, r, ,,  , A, l, b, e, r, t,  , F, i, n, n, e, y, ,,  , B, i, l, l, y,  , C, r, u, d, u, p",7.933333333333334,0,0
843,7.5,Marathon Man,R,Crime,125,"D, u, s, t, i, n,  , H, o, f, f, m, a, n, ,,  , L, a, u, r, e, n, c, e,  , O, l, i, v, i, e, r, ,,  , R, o, y,  , S, c, h, e, i, d, e, r",7.916935483870968,0,0
845,7.5,The Painted Veil,PG-13,Drama,125,"N, a, o, m, i,  , W, a, t, t, s, ,,  , E, d, w, a, r, d,  , N, o, r, t, o, n, ,,  , L, i, e, v,  , S, c, h, r, e, i, b, e, r",7.902517985611511,0,0
260,8.1,The Sea Inside,PG-13,Biography,125,"J, a, v, i, e, r,  , B, a, r, d, e, m, ,,  , B, e, l, é, n,  , R, u, e, d, a, ,,  , L, o, l, a,  , D, u, e, ñ, a, s",7.862337662337662,0,0
834,7.5,Life as a House,R,Drama,125,"H, a, y, d, e, n,  , C, h, r, i, s, t, e, n, s, e, n, ,,  , K, e, v, i, n,  , K, l, i, n, e, ,,  , K, r, i, s, t, i, n,  , S, c, o, t, t,  , T, h, o, m, a, s",7.902517985611511,0,0
644,7.7,Philadelphia,PG-13,Drama,125,"T, o, m,  , H, a, n, k, s, ,,  , D, e, n, z, e, l,  , W, a, s, h, i, n, g, t, o, n, ,,  , R, o, b, e, r, t, a,  , M, a, x, w, e, l, l",7.902517985611511,0,0
30,8.6,Spirited Away,PG,Animation,125,"D, a, v, e, i, g, h,  , C, h, a, s, e, ,,  , S, u, z, a, n, n, e,  , P, l, e, s, h, e, t, t, e, ,,  , M, i, y, u,  , I, r, i, n, o",7.914516129032258,0,0
498,7.8,Fantasia,G,Animation,125,"L, e, o, p, o, l, d,  , S, t, o, k, o, w, s, k, i, ,,  , D, e, e, m, s,  , T, a, y, l, o, r, ,,  , C, o, r, e, y,  , B, u, r, t, o, n",7.914516129032258,0,0
278,8.1,Dog Day Afternoon,R,Crime,125,"A, l,  , P, a, c, i, n, o, ,,  , J, o, h, n,  , C, a, z, a, l, e, ,,  , P, e, n, e, l, o, p, e,  , A, l, l, e, n",7.916935483870968,0,0
786,7.6,The Town,R,Crime,125,"B, e, n,  , A, f, f, l, e, c, k, ,,  , R, e, b, e, c, c, a,  , H, a, l, l, ,,  , J, o, n,  , H, a, m, m",7.916935483870968,0,0
103,8.3,The Apartment,APPROVED,Comedy,125,"J, a, c, k,  , L, e, m, m, o, n, ,,  , S, h, i, r, l, e, y,  , M, a, c, L, a, i, n, e, ,,  , F, r, e, d,  , M, a, c, M, u, r, r, a, y",7.822435897435897,0,0
898,7.5,The Mission,PG,Adventure,125,"R, o, b, e, r, t,  , D, e,  , N, i, r, o, ,,  , J, e, r, e, m, y,  , I, r, o, n, s, ,,  , R, a, y,  , M, c, A, n, a, l, l, y",7.933333333333334,0,0
267,8.1,Jaws,PG,Drama,124,"R, o, y,  , S, c, h, e, i, d, e, r, ,,  , R, o, b, e, r, t,  , S, h, a, w, ,,  , R, i, c, h, a, r, d,  , D, r, e, y, f, u, s, s",7.902517985611511,0,0
857,7.5,Pleasantville,PG-13,Comedy,124,"T, o, b, e, y,  , M, a, g, u, i, r, e, ,,  , J, e, f, f,  , D, a, n, i, e, l, s, ,,  , J, o, a, n,  , A, l, l, e, n",7.822435897435897,0,0
256,8.1,Akira,R,Animation,124,"N, o, z, o, m, u,  , S, a, s, a, k, i, ,,  , M, a, m, i,  , K, o, y, a, m, a, ,,  , M, i, t, s, u, o,  , I, w, a, t, a",7.914516129032258,0,0
473,7.8,Ordinary People,R,Drama,124,"D, o, n, a, l, d,  , S, u, t, h, e, r, l, a, n, d, ,,  , M, a, r, y,  , T, y, l, e, r,  , M, o, o, r, e, ,,  , J, u, d, d,  , H, i, r, s, c, h",7.902517985611511,0,0
829,7.5,Elizabeth,R,Biography,124,"C, a, t, e,  , B, l, a, n, c, h, e, t, t, ,,  , G, e, o, f, f, r, e, y,  , R, u, s, h, ,,  , C, h, r, i, s, t, o, p, h, e, r,  , E, c, c, l, e, s, t, o, n",7.862337662337662,0,0
241,8.1,Castle in the Sky,PG,Animation,124,"A, n, n, a,  , P, a, q, u, i, n, ,,  , J, a, m, e, s,  , V, a, n,  , D, e, r,  , B, e, e, k, ,,  , C, l, o, r, i, s,  , L, e, a, c, h, m, a, n",7.914516129032258,0,0
831,7.5,Reign Over Me,R,Drama,124,"A, d, a, m,  , S, a, n, d, l, e, r, ,,  , D, o, n,  , C, h, e, a, d, l, e, ,,  , J, a, d, a,  , P, i, n, k, e, t, t,  , S, m, i, t, h",7.902517985611511,0,0
448,7.9,Cabaret,PG,Drama,124,"L, i, z, a,  , M, i, n, n, e, l, l, i, ,,  , M, i, c, h, a, e, l,  , Y, o, r, k, ,,  , H, e, l, m, u, t,  , G, r, i, e, m",7.902517985611511,0,0
596,7.7,21 Grams,R,Crime,124,"S, e, a, n,  , P, e, n, n, ,,  , B, e, n, i, c, i, o,  , D, e, l,  , T, o, r, o, ,,  , N, a, o, m, i,  , W, a, t, t, s",7.916935483870968,0,0
768,7.6,The Reader,R,Drama,124,"K, a, t, e,  , W, i, n, s, l, e, t, ,,  , R, a, l, p, h,  , F, i, e, n, n, e, s, ,,  , B, r, u, n, o,  , G, a, n, z",7.902517985611511,0,0
635,7.7,Match Point,R,Drama,124,"S, c, a, r, l, e, t, t,  , J, o, h, a, n, s, s, o, n, ,,  , J, o, n, a, t, h, a, n,  , R, h, y, s,  , M, e, y, e, r, s, ,,  , E, m, i, l, y,  , M, o, r, t, i, m, e, r",7.902517985611511,0,0
12,8.8,Star Wars: Episode V - The Empire Strikes Back,PG,Action,124,"M, a, r, k,  , H, a, m, i, l, l, ,,  , H, a, r, r, i, s, o, n,  , F, o, r, d, ,,  , C, a, r, r, i, e,  , F, i, s, h, e, r",7.884558823529411,0,0
693,7.7,The Player,R,Comedy,124,"T, i, m,  , R, o, b, b, i, n, s, ,,  , G, r, e, t, a,  , S, c, a, c, c, h, i, ,,  , F, r, e, d,  , W, a, r, d",7.822435897435897,0,0
216,8.1,Sin City,R,Crime,124,"M, i, c, k, e, y,  , R, o, u, r, k, e, ,,  , C, l, i, v, e,  , O, w, e, n, ,,  , B, r, u, c, e,  , W, i, l, l, i, s",7.916935483870968,0,0
725,7.6,Blow,R,Biography,124,"J, o, h, n, n, y,  , D, e, p, p, ,,  , P, e, n, é, l, o, p, e,  , C, r, u, z, ,,  , F, r, a, n, k, a,  , P, o, t, e, n, t, e",7.862337662337662,0,0
148,8.2,The Elephant Man,PG,Biography,124,"A, n, t, h, o, n, y,  , H, o, p, k, i, n, s, ,,  , J, o, h, n,  , H, u, r, t, ,,  , A, n, n, e,  , B, a, n, c, r, o, f, t",7.862337662337662,0,0
876,7.5,Freedom Writers,PG-13,Biography,123,"H, i, l, a, r, y,  , S, w, a, n, k, ,,  , I, m, e, l, d, a,  , S, t, a, u, n, t, o, n, ,,  , P, a, t, r, i, c, k,  , D, e, m, p, s, e, y",7.862337662337662,0,0
251,8.1,The Man Who Shot Liberty Valance,APPROVED,Drama,123,"J, a, m, e, s,  , S, t, e, w, a, r, t, ,,  , J, o, h, n,  , W, a, y, n, e, ,,  , V, e, r, a,  , M, i, l, e, s",7.902517985611511,0,0
73,8.4,Jodaeiye Nader az Simin,PG-13,Drama,123,"P, e, y, m, a, n,  , M, o, a, a, d, i, ,,  , L, e, i, l, a,  , H, a, t, a, m, i, ,,  , S, a, r, e, h,  , B, a, y, a, t",7.902517985611511,0,0
689,7.7,Seven Pounds,PG-13,Drama,123,"W, i, l, l,  , S, m, i, t, h, ,,  , R, o, s, a, r, i, o,  , D, a, w, s, o, n, ,,  , W, o, o, d, y,  , H, a, r, r, e, l, s, o, n",7.902517985611511,0,0
601,7.7,The Last King of Scotland,R,Biography,123,"J, a, m, e, s,  , M, c, A, v, o, y, ,,  , F, o, r, e, s, t,  , W, h, i, t, a, k, e, r, ,,  , G, i, l, l, i, a, n,  , A, n, d, e, r, s, o, n",7.862337662337662,0,0
779,7.6,Interview with the Vampire: The Vampire Chronicles,R,Horror,123,"B, r, a, d,  , P, i, t, t, ,,  , T, o, m,  , C, r, u, i, s, e, ,,  , A, n, t, o, n, i, o,  , B, a, n, d, e, r, a, s",7.806896551724138,0,0
505,7.8,About Time,R,Drama,123,"D, o, m, h, n, a, l, l,  , G, l, e, e, s, o, n, ,,  , R, a, c, h, e, l,  , M, c, A, d, a, m, s, ,,  , B, i, l, l,  , N, i, g, h, y",7.902517985611511,0,0
367,8.0,Amarcord,R,Comedy,123,"M, a, g, a, l, i,  , N, o, ë, l, ,,  , B, r, u, n, o,  , Z, a, n, i, n, ,,  , P, u, p, e, l, l, a,  , M, a, g, g, i, o",7.822435897435897,0,0
530,7.8,Atonement,R,Drama,123,"K, e, i, r, a,  , K, n, i, g, h, t, l, e, y, ,,  , J, a, m, e, s,  , M, c, A, v, o, y, ,,  , B, r, e, n, d, a,  , B, l, e, t, h, y, n",7.902517985611511,0,0
163,8.2,Rush,R,Action,123,"D, a, n, i, e, l,  , B, r, ü, h, l, ,,  , C, h, r, i, s,  , H, e, m, s, w, o, r, t, h, ,,  , O, l, i, v, i, a,  , W, i, l, d, e",7.884558823529411,0,0
550,7.8,The Theory of Everything,PG-13,Biography,123,"E, d, d, i, e,  , R, e, d, m, a, y, n, e, ,,  , F, e, l, i, c, i, t, y,  , J, o, n, e, s, ,,  , T, o, m,  , P, r, i, o, r",7.862337662337662,0,0
165,8.2,My Sassy Girl,NOT RATED,Comedy,123,"T, a, e, -, h, y, u, n,  , C, h, a, ,,  , G, i, a, n, n, a,  , J, u, n, ,,  , I, n, -, m, u, n,  , K, i, m",7.822435897435897,0,0
397,7.9,The Notebook,PG-13,Drama,123,"G, e, n, a,  , R, o, w, l, a, n, d, s, ,,  , J, a, m, e, s,  , G, a, r, n, e, r, ,,  , R, a, c, h, e, l,  , M, c, A, d, a, m, s",7.902517985611511,0,0
322,8.0,The Exorcist,R,Horror,122,"E, l, l, e, n,  , B, u, r, s, t, y, n, ,,  , M, a, x,  , v, o, n,  , S, y, d, o, w, ,,  , L, i, n, d, a,  , B, l, a, i, r",7.806896551724138,0,0
284,8.1,A Streetcar Named Desire,PG,Drama,122,"V, i, v, i, e, n,  , L, e, i, g, h, ,,  , M, a, r, l, o, n,  , B, r, a, n, d, o, ,,  , K, i, m,  , H, u, n, t, e, r",7.902517985611511,0,0
67,8.4,American Beauty,R,Drama,122,"K, e, v, i, n,  , S, p, a, c, e, y, ,,  , A, n, n, e, t, t, e,  , B, e, n, i, n, g, ,,  , T, h, o, r, a,  , B, i, r, c, h",7.902517985611511,0,0
724,7.6,Lord of War,R,Crime,122,"N, i, c, o, l, a, s,  , C, a, g, e, ,,  , E, t, h, a, n,  , H, a, w, k, e, ,,  , J, a, r, e, d,  , L, e, t, o",7.916935483870968,0,0
784,7.6,Dead Man Walking,R,Crime,122,"S, u, s, a, n,  , S, a, r, a, n, d, o, n, ,,  , S, e, a, n,  , P, e, n, n, ,,  , R, o, b, e, r, t,  , P, r, o, s, k, y",7.916935483870968,0,0
199,8.1,No Country for Old Men,R,Crime,122,"T, o, m, m, y,  , L, e, e,  , J, o, n, e, s, ,,  , J, a, v, i, e, r,  , B, a, r, d, e, m, ,,  , J, o, s, h,  , B, r, o, l, i, n",7.916935483870968,0,0
155,8.2,Relatos salvajes,R,Comedy,122,"D, a, r, í, o,  , G, r, a, n, d, i, n, e, t, t, i, ,,  , M, a, r, í, a,  , M, a, r, u, l, l, ,,  , M, ó, n, i, c, a,  , V, i, l, l, a",7.822435897435897,0,0
396,7.9,Almost Famous,R,Drama,122,"B, i, l, l, y,  , C, r, u, d, u, p, ,,  , P, a, t, r, i, c, k,  , F, u, g, i, t, ,,  , K, a, t, e,  , H, u, d, s, o, n",7.902517985611511,0,0
70,8.4,Amelie,R,Comedy,122,"A, u, d, r, e, y,  , T, a, u, t, o, u, ,,  , M, a, t, h, i, e, u,  , K, a, s, s, o, v, i, t, z, ,,  , R, u, f, u, s",7.822435897435897,0,0
574,7.8,Control,R,Biography,122,"S, a, m,  , R, i, l, e, y, ,,  , S, a, m, a, n, t, h, a,  , M, o, r, t, o, n, ,,  , C, r, a, i, g,  , P, a, r, k, i, n, s, o, n",7.862337662337662,0,0
636,7.7,Training Day,R,Crime,122,"D, e, n, z, e, l,  , W, a, s, h, i, n, g, t, o, n, ,,  , E, t, h, a, n,  , H, a, w, k, e, ,,  , S, c, o, t, t,  , G, l, e, n, n",7.916935483870968,0,0
918,7.5,Running Scared,R,Action,122,"P, a, u, l,  , W, a, l, k, e, r, ,,  , C, a, m, e, r, o, n,  , B, r, i, g, h, t, ,,  , C, h, a, z, z,  , P, a, l, m, i, n, t, e, r, i",7.884558823529411,0,0
609,7.7,Frost/Nixon,R,Drama,122,"F, r, a, n, k,  , L, a, n, g, e, l, l, a, ,,  , M, i, c, h, a, e, l,  , S, h, e, e, n, ,,  , K, e, v, i, n,  , B, a, c, o, n",7.902517985611511,0,0
392,8.0,Glory,R,Drama,122,"M, a, t, t, h, e, w,  , B, r, o, d, e, r, i, c, k, ,,  , D, e, n, z, e, l,  , W, a, s, h, i, n, g, t, o, n, ,,  , C, a, r, y,  , E, l, w, e, s",7.902517985611511,0,0
555,7.8,3:10 to Yuma,R,Adventure,122,"R, u, s, s, e, l, l,  , C, r, o, w, e, ,,  , C, h, r, i, s, t, i, a, n,  , B, a, l, e, ,,  , B, e, n,  , F, o, s, t, e, r",7.933333333333334,0,0
475,7.8,Silver Linings Playbook,R,Comedy,122,"B, r, a, d, l, e, y,  , C, o, o, p, e, r, ,,  , J, e, n, n, i, f, e, r,  , L, a, w, r, e, n, c, e, ,,  , R, o, b, e, r, t,  , D, e,  , N, i, r, o",7.822435897435897,0,0
458,7.9,Hot Fuzz,R,Comedy,121,"S, i, m, o, n,  , P, e, g, g, ,,  , N, i, c, k,  , F, r, o, s, t, ,,  , M, a, r, t, i, n,  , F, r, e, e, m, a, n",7.822435897435897,0,0
185,8.2,Network,R,Drama,121,"F, a, y, e,  , D, u, n, a, w, a, y, ,,  , W, i, l, l, i, a, m,  , H, o, l, d, e, n, ,,  , P, e, t, e, r,  , F, i, n, c, h",7.902517985611511,0,0
741,7.6,Volver,R,Comedy,121,"P, e, n, é, l, o, p, e,  , C, r, u, z, ,,  , C, a, r, m, e, n,  , M, a, u, r, a, ,,  , L, o, l, a,  , D, u, e, ñ, a, s",7.822435897435897,0,0
690,7.7,Midnight Express,R,Biography,121,"B, r, a, d,  , D, a, v, i, s, ,,  , I, r, e, n, e,  , M, i, r, a, c, l, e, ,,  , B, o,  , H, o, p, k, i, n, s",7.862337662337662,0,0
749,7.6,Lone Survivor,R,Action,121,"M, a, r, k,  , W, a, h, l, b, e, r, g, ,,  , T, a, y, l, o, r,  , K, i, t, s, c, h, ,,  , E, m, i, l, e,  , H, i, r, s, c, h",7.884558823529411,0,0
180,8.2,Hotel Rwanda,PG-13,Drama,121,"D, o, n,  , C, h, e, a, d, l, e, ,,  , S, o, p, h, i, e,  , O, k, o, n, e, d, o, ,,  , J, o, a, q, u, i, n,  , P, h, o, e, n, i, x",7.902517985611511,0,0
900,7.5,The Three Burials of Melquiades Estrada,R,Adventure,121,"T, o, m, m, y,  , L, e, e,  , J, o, n, e, s, ,,  , B, a, r, r, y,  , P, e, p, p, e, r, ,,  , D, w, i, g, h, t,  , Y, o, a, k, a, m",7.933333333333334,0,0
579,7.8,Awakenings,PG-13,Biography,121,"R, o, b, e, r, t,  , D, e,  , N, i, r, o, ,,  , R, o, b, i, n,  , W, i, l, l, i, a, m, s, ,,  , J, u, l, i, e,  , K, a, v, n, e, r",7.862337662337662,0,0
785,7.6,The Piano,R,Drama,121,"H, o, l, l, y,  , H, u, n, t, e, r, ,,  , H, a, r, v, e, y,  , K, e, i, t, e, l, ,,  , S, a, m,  , N, e, i, l, l",7.902517985611511,0,0
584,7.8,Good Bye Lenin!,R,Comedy,121,"D, a, n, i, e, l,  , B, r, ü, h, l, ,,  , K, a, t, r, i, n,  , S, a, ß, ,,  , C, h, u, l, p, a, n,  , K, h, a, m, a, t, o, v, a",7.822435897435897,0,0
571,7.8,A Bronx Tale,R,Crime,121,"R, o, b, e, r, t,  , D, e,  , N, i, r, o, ,,  , C, h, a, z, z,  , P, a, l, m, i, n, t, e, r, i, ,,  , L, i, l, l, o,  , B, r, a, n, c, a, t, o",7.916935483870968,0,0
594,7.7,Dead Man,R,Drama,121,"J, o, h, n, n, y,  , D, e, p, p, ,,  , G, a, r, y,  , F, a, r, m, e, r, ,,  , C, r, i, s, p, i, n,  , G, l, o, v, e, r",7.902517985611511,0,0
196,8.1,Guardians of the Galaxy,PG-13,Action,121,"C, h, r, i, s,  , P, r, a, t, t, ,,  , V, i, n,  , D, i, e, s, e, l, ,,  , B, r, a, d, l, e, y,  , C, o, o, p, e, r",7.884558823529411,0,0
182,8.2,The Battle of Algiers,NOT RATED,Crime,121,"B, r, a, h, i, m,  , H, a, d, j, a, d, j, ,,  , J, e, a, n,  , M, a, r, t, i, n, ,,  , Y, a, c, e, f,  , S, a, a, d, i",7.916935483870968,0,0
19,8.7,Star Wars,PG,Action,121,"M, a, r, k,  , H, a, m, i, l, l, ,,  , H, a, r, r, i, s, o, n,  , F, o, r, d, ,,  , C, a, r, r, i, e,  , F, i, s, h, e, r",7.884558823529411,0,0
846,7.5,A Simple Plan,R,Crime,121,"B, i, l, l,  , P, a, x, t, o, n, ,,  , B, i, l, l, y,  , B, o, b,  , T, h, o, r, n, t, o, n, ,,  , B, r, i, d, g, e, t,  , F, o, n, d, a",7.916935483870968,0,0
344,8.0,Head-On,R,Drama,121,"B, i, r, o, l,  , Ü, n, e, l, ,,  , S, i, b, e, l,  , K, e, k, i, l, l, i, ,,  , G, ü, v, e, n,  , K, i, r, a, ç",7.902517985611511,0,0
246,8.1,Stalag 17,NOT RATED,Comedy,120,"W, i, l, l, i, a, m,  , H, o, l, d, e, n, ,,  , D, o, n,  , T, a, y, l, o, r, ,,  , O, t, t, o,  , P, r, e, m, i, n, g, e, r",7.822435897435897,0,0
77,8.4,Oldeuboi,R,Drama,120,"M, i, n, -, s, i, k,  , C, h, o, i, ,,  , J, i, -, t, a, e,  , Y, u, ,,  , H, y, e, -, j, e, o, n, g,  , K, a, n, g",7.902517985611511,0,0
111,8.3,Some Like It Hot,NOT RATED,Comedy,120,"M, a, r, i, l, y, n,  , M, o, n, r, o, e, ,,  , T, o, n, y,  , C, u, r, t, i, s, ,,  , J, a, c, k,  , L, e, m, m, o, n",7.822435897435897,0,0
945,7.4,Take Shelter,R,Drama,120,"M, i, c, h, a, e, l,  , S, h, a, n, n, o, n, ,,  , J, e, s, s, i, c, a,  , C, h, a, s, t, a, i, n, ,,  , S, h, e, a,  , W, h, i, g, h, a, m",7.902517985611511,0,0
369,8.0,True Romance,R,Crime,120,"C, h, r, i, s, t, i, a, n,  , S, l, a, t, e, r, ,,  , P, a, t, r, i, c, i, a,  , A, r, q, u, e, t, t, e, ,,  , D, e, n, n, i, s,  , H, o, p, p, e, r",7.916935483870968,0,0
728,7.6,La piel que habito,R,Thriller,120,"A, n, t, o, n, i, o,  , B, a, n, d, e, r, a, s, ,,  , E, l, e, n, a,  , A, n, a, y, a, ,,  , J, a, n,  , C, o, r, n, e, t",7.68,0,0
875,7.5,Rust and Bone,R,Drama,120,"M, a, r, i, o, n,  , C, o, t, i, l, l, a, r, d, ,,  , M, a, t, t, h, i, a, s,  , S, c, h, o, e, n, a, e, r, t, s, ,,  , A, r, m, a, n, d,  , V, e, r, d, u, r, e",7.902517985611511,0,0
195,8.1,Platoon,R,Drama,120,"C, h, a, r, l, i, e,  , S, h, e, e, n, ,,  , T, o, m,  , B, e, r, e, n, g, e, r, ,,  , W, i, l, l, e, m,  , D, a, f, o, e",7.902517985611511,0,0
544,7.8,Argo,R,Drama,120,"B, e, n,  , A, f, f, l, e, c, k, ,,  , B, r, y, a, n,  , C, r, a, n, s, t, o, n, ,,  , J, o, h, n,  , G, o, o, d, m, a, n",7.902517985611511,0,0
880,7.5,My Cousin Vinny,R,Comedy,120,"J, o, e,  , P, e, s, c, i, ,,  , M, a, r, i, s, a,  , T, o, m, e, i, ,,  , R, a, l, p, h,  , M, a, c, c, h, i, o",7.822435897435897,0,0
548,7.8,The Experiment,R,Drama,120,"M, o, r, i, t, z,  , B, l, e, i, b, t, r, e, u, ,,  , C, h, r, i, s, t, i, a, n,  , B, e, r, k, e, l, ,,  , O, l, i, v, e, r,  , S, t, o, k, o, w, s, k, i",7.902517985611511,0,0
554,7.8,The Social Network,PG-13,Biography,120,"J, e, s, s, e,  , E, i, s, e, n, b, e, r, g, ,,  , A, n, d, r, e, w,  , G, a, r, f, i, e, l, d, ,,  , J, u, s, t, i, n,  , T, i, m, b, e, r, l, a, k, e",7.862337662337662,0,0
311,8.0,Slumdog Millionaire,R,Drama,120,"D, e, v,  , P, a, t, e, l, ,,  , F, r, e, i, d, a,  , P, i, n, t, o, ,,  , S, a, u, r, a, b, h,  , S, h, u, k, l, a",7.902517985611511,0,0
797,7.6,Collateral,R,Crime,120,"T, o, m,  , C, r, u, i, s, e, ,,  , J, a, m, i, e,  , F, o, x, x, ,,  , J, a, d, a,  , P, i, n, k, e, t, t,  , S, m, i, t, h",7.916935483870968,0,0
506,7.8,Blue Velvet,R,Crime,120,"I, s, a, b, e, l, l, a,  , R, o, s, s, e, l, l, i, n, i, ,,  , K, y, l, e,  , M, a, c, L, a, c, h, l, a, n, ,,  , D, e, n, n, i, s,  , H, o, p, p, e, r",7.916935483870968,0,0
437,7.9,"Crouching Tiger, Hidden Dragon",PG-13,Action,120,"Y, u, n, -, F, a, t,  , C, h, o, w, ,,  , M, i, c, h, e, l, l, e,  , Y, e, o, h, ,,  , Z, i, y, i,  , Z, h, a, n, g",7.884558823529411,0,0
848,7.5,The Man Who Knew Too Much,PG,Thriller,120,"J, a, m, e, s,  , S, t, e, w, a, r, t, ,,  , D, o, r, i, s,  , D, a, y, ,,  , B, r, e, n, d, a,  , d, e,  , B, a, n, z, i, e",7.68,0,0
435,7.9,Do the Right Thing,R,Comedy,120,"D, a, n, n, y,  , A, i, e, l, l, o, ,,  , O, s, s, i, e,  , D, a, v, i, s, ,,  , R, u, b, y,  , D, e, e",7.822435897435897,0,0
906,7.5,Looper,R,Action,119,"J, o, s, e, p, h,  , G, o, r, d, o, n, -, L, e, v, i, t, t, ,,  , B, r, u, c, e,  , W, i, l, l, i, s, ,,  , E, m, i, l, y,  , B, l, u, n, t",7.884558823529411,0,0
34,8.6,American History X,R,Crime,119,"E, d, w, a, r, d,  , N, o, r, t, o, n, ,,  , E, d, w, a, r, d,  , F, u, r, l, o, n, g, ,,  , B, e, v, e, r, l, y,  , D, ', A, n, g, e, l, o",7.916935483870968,0,0
654,7.7,Dangerous Liaisons,R,Drama,119,"G, l, e, n, n,  , C, l, o, s, e, ,,  , J, o, h, n,  , M, a, l, k, o, v, i, c, h, ,,  , M, i, c, h, e, l, l, e,  , P, f, e, i, f, f, e, r",7.902517985611511,0,0
74,8.4,Citizen Kane,APPROVED,Drama,119,"O, r, s, o, n,  , W, e, l, l, e, s, ,,  , J, o, s, e, p, h,  , C, o, t, t, e, n, ,,  , D, o, r, o, t, h, y,  , C, o, m, i, n, g, o, r, e",7.902517985611511,0,0
383,8.0,The Untouchables,R,Crime,119,"K, e, v, i, n,  , C, o, s, t, n, e, r, ,,  , S, e, a, n,  , C, o, n, n, e, r, y, ,,  , R, o, b, e, r, t,  , D, e,  , N, i, r, o",7.916935483870968,0,0
366,8.0,Serenity,PG-13,Action,119,"N, a, t, h, a, n,  , F, i, l, l, i, o, n, ,,  , G, i, n, a,  , T, o, r, r, e, s, ,,  , C, h, i, w, e, t, e, l,  , E, j, i, o, f, o, r",7.884558823529411,0,0
672,7.7,In a Better World,R,Drama,119,"M, i, k, a, e, l,  , P, e, r, s, b, r, a, n, d, t, ,,  , T, r, i, n, e,  , D, y, r, h, o, l, m, ,,  , M, a, r, k, u, s,  , R, y, g, a, a, r, d",7.902517985611511,0,0
